num_of_prev_attempts,studied_credits,module_presentation_length,sum_click_dataplus,sum_click_dualpane,sum_click_externalquiz,sum_click_forumng,sum_click_glossary,sum_click_homepage,sum_click_htmlactivity,sum_click_oucollaborate,sum_click_oucontent,sum_click_ouelluminate,sum_click_ouwiki,sum_click_page,sum_click_questionnaire,sum_click_quiz,sum_click_repeatactivity,sum_click_resource,sum_click_sharedsubpage,sum_click_subpage,sum_click_url,sum_days_vle_accessed,max_clicks_one_day,first_date_vle_accessed,avg_score,avg_days_sub_early,days_early_first_assessment,score_first_assessment,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_module_nan,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_presentation_nan,gender_M,gender_nan,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,region_nan,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,highest_education_nan,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_nan,age_band_35-55,age_band_55<=,age_band_nan,disability_Y,disability_nan
0,60,241,0.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,1.0,,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,269,0.0,0.0,0.0,7.0,0.0,37.0,0.0,0.0,168.0,0.0,1.0,0.0,9.0,121.0,0.0,6.0,0.0,38.0,4.0,97.0,44.0,13.0,63.0,-2.0,1.0,78.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,268,0.0,2.0,0.0,165.0,0.0,81.0,0.0,8.0,233.0,0.0,11.0,4.0,10.0,127.0,0.0,6.0,0.0,62.0,2.0,225.0,65.0,-18.0,83.0,2.0,3.0,78.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,212.0,0.0,179.0,5.0,0.0,650.0,0.0,71.0,2.0,9.0,1.0,0.0,8.0,0.0,110.0,10.0,250.0,59.0,-7.0,93.0,1.0,1.0,98.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,261,0.0,0.0,5.0,40.0,0.0,160.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,157.0,16.0,177.0,19.0,-13.0,71.5,3.5,5.0,67.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,5.0,0.0,150.0,0.0,65.0,0.0,0.0,343.0,0.0,12.0,3.0,6.0,9.0,0.0,17.0,0.0,88.0,3.0,186.0,31.0,0.0,80.0,1.0,1.0,88.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,261,0.0,0.0,13.0,260.0,0.0,296.0,0.0,0.0,277.0,0.0,40.0,0.0,0.0,0.0,0.0,87.0,0.0,195.0,25.0,490.0,21.0,-18.0,69.0,6.0,9.0,69.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,90,261,0.0,0.0,0.0,88.0,0.0,55.0,0.0,1.0,34.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,10.0,96.0,18.0,-12.0,50.5,-3.0,-1.0,61.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,120,262,0.0,0.0,4.0,98.0,0.0,58.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,51.0,7.0,149.0,8.0,-10.0,86.0,0.0,0.0,85.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,90,269,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,21.0,-14.0,55.0,0.0,0.0,55.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,9.0,0.0,260.0,0.0,184.0,0.0,0.0,588.0,0.0,0.0,0.0,0.0,91.0,0.0,10.0,0.0,46.0,33.0,313.0,77.0,-11.0,90.0,0.0,0.0,90.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,120,269,0.0,0.0,0.0,779.0,0.0,920.0,9.0,0.0,526.0,0.0,33.0,4.0,9.0,487.0,0.0,19.0,0.0,225.0,70.0,757.0,61.0,-18.0,96.0,1.0,1.0,92.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,60,269,0.0,0.0,0.0,7.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,4.0,0.0,11.0,6.0,87.0,77.0,-15.0,75.33333333333333,-1.6666666666666667,0.0,78.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,234,0.0,0.0,0.0,197.0,0.0,90.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,22.0,0.0,1.0,0.0,13.0,17.0,122.0,15.0,1.0,80.66666666666667,-8.0,-2.0,83.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,120,269,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,546.0,0.0,11.0,0.0,28.0,1.0,100.0,93.0,-16.0,90.5,-2.5,-2.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,261,0.0,0.0,5.0,201.0,1.0,190.0,0.0,8.0,90.0,0.0,41.0,0.0,0.0,0.0,0.0,41.0,0.0,144.0,19.0,252.0,22.0,-1.0,91.5,0.0,0.0,94.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,90,269,0.0,0.0,0.0,355.0,0.0,290.0,7.0,7.0,1048.0,0.0,59.0,14.0,9.0,702.0,0.0,39.0,0.0,222.0,20.0,514.0,160.0,-17.0,77.0,4.0,6.0,72.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,120,269,0.0,0.0,0.0,138.0,0.0,149.0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,210.0,0.0,59.0,0.0,91.0,11.0,292.0,46.0,-18.0,96.0,3.6666666666666665,16.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,90,269,0.0,0.0,0.0,848.0,8.0,390.0,3.0,1.0,504.0,0.0,42.0,3.0,10.0,360.0,0.0,42.0,0.0,221.0,13.0,588.0,147.0,-18.0,78.0,2.0,2.0,64.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,150,261,0.0,0.0,9.0,129.0,128.0,249.0,0.0,1.0,80.0,0.0,48.0,0.0,0.0,0.0,0.0,25.0,0.0,131.0,38.0,342.0,40.0,-18.0,82.0,5.0,5.0,86.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,30,269,0.0,0.0,0.0,1.0,0.0,50.0,0.0,0.0,274.0,0.0,0.0,0.0,0.0,155.0,0.0,1.0,0.0,1.0,8.0,92.0,121.0,17.0,81.0,1.0,1.0,81.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,120,269,0.0,0.0,0.0,171.0,0.0,94.0,4.0,0.0,274.0,0.0,19.0,1.0,9.0,109.0,0.0,8.0,0.0,56.0,3.0,229.0,40.0,-17.0,85.0,-2.5,1.0,80.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,90,241,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,118.0,0.0,20.0,0.0,6.0,1.0,59.0,36.0,10.0,30.0,0.0,0.0,30.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,120,261,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,17.0,5.0,-18.0,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,60,269,0.0,0.0,0.0,15.0,0.0,95.0,0.0,1.0,155.0,0.0,1.0,0.0,0.0,129.0,0.0,8.0,0.0,30.0,17.0,97.0,62.0,-18.0,95.0,0.0,0.0,95.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,120,268,0.0,0.0,0.0,42.0,0.0,38.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,0.0,30.0,3.0,85.0,5.0,-18.0,66.0,1.0,1.0,80.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,235.0,2.0,121.0,0.0,8.0,131.0,0.0,0.0,0.0,0.0,31.0,0.0,11.0,0.0,12.0,1.0,168.0,27.0,2.0,39.5,-2.5,-1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,120,240,0.0,0.0,0.0,232.0,0.0,145.0,0.0,0.0,193.0,3.0,0.0,8.0,4.0,188.0,0.0,21.0,0.0,140.0,14.0,269.0,59.0,11.0,88.0,-0.5,0.0,92.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,90,262,0.0,0.0,17.0,1067.0,13.0,403.0,0.0,31.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,374.0,32.0,603.0,28.0,-25.0,90.0,2.3333333333333335,3.0,70.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0,0.0,3.0,1.0,40.0,42.0,2.0,95.0,3.5,4.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,0.0,111.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,23.0,0.0,64.0,0.0,72.0,19.0,163.0,17.0,-4.0,75.0,-7.0,-1.0,65.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,90,269,0.0,0.0,0.0,28.0,0.0,40.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,24.0,0.0,75.0,17.0,-11.0,50.0,0.5,1.0,72.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,27.0,0.0,13.0,0.0,5.0,0.0,47.0,11.0,-9.0,74.0,2.5,3.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,120,241,0.0,0.0,0.0,136.0,0.0,121.0,0.0,1.0,236.0,0.0,2.0,1.0,5.0,93.0,0.0,8.0,0.0,76.0,14.0,237.0,38.0,-5.0,87.0,-2.5,0.0,78.0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,241,0.0,0.0,0.0,36.0,0.0,116.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,247.0,0.0,16.0,0.0,55.0,3.0,141.0,53.0,-17.0,89.0,6.5,15.0,80.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,60,261,0.0,0.0,6.0,150.0,8.0,169.0,0.0,2.0,71.0,0.0,44.0,0.0,0.0,0.0,0.0,44.0,0.0,155.0,16.0,305.0,17.0,-18.0,64.0,-1.0,0.0,53.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,60,240,0.0,0.0,12.0,118.0,0.0,106.0,0.0,0.0,142.0,5.0,61.0,0.0,0.0,0.0,0.0,37.0,0.0,60.0,14.0,171.0,27.0,4.0,53.75,-2.25,0.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,0.0,125.0,2.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,40.0,14.0,92.0,18.0,1.0,67.66666666666667,-0.3333333333333333,4.0,60.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,115,268,0.0,9.0,0.0,1028.0,0.0,423.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,110.0,0.0,11.0,0.0,50.0,55.0,442.0,67.0,-11.0,89.0,1.0,1.0,89.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,180,268,0.0,0.0,0.0,115.0,0.0,59.0,0.0,0.0,126.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,79.0,1.0,112.0,25.0,0.0,66.0,-17.0,-17.0,66.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,269,0.0,0.0,0.0,13.0,0.0,95.0,0.0,1.0,615.0,0.0,0.0,0.0,0.0,369.0,0.0,43.0,0.0,40.0,12.0,134.0,291.0,-5.0,74.66666666666667,-1.0,2.0,89.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,60,268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,54.0,65.66666666666667,-5.333333333333333,-2.0,69.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,90,262,0.0,0.0,3.0,173.0,0.0,69.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,18.0,8.0,110.0,19.0,3.0,88.33333333333333,10.333333333333334,13.0,75.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,90,268,0.0,0.0,0.0,72.0,0.0,46.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,55.0,0.0,20.0,0.0,46.0,4.0,107.0,40.0,-6.0,80.0,1.0,2.0,88.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,268,0.0,0.0,0.0,53.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,2.0,3.0,52.0,8.0,-10.0,79.0,0.6666666666666666,3.0,82.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,2.0,0.0,19.0,0.0,1.0,43.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,1.0,1.0,31.0,54.0,-18.0,,,,,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,120,261,0.0,0.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0,9.0,-16.0,82.5,40.0,54.0,83.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,60,241,0.0,0.0,0.0,31.0,0.0,49.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,91.0,0.0,1.0,0.0,13.0,7.0,74.0,63.0,3.0,85.0,0.0,0.0,85.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2,120,234,0.0,0.0,0.0,5.0,0.0,41.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,23.0,0.0,22.0,3.0,64.0,8.0,-2.0,79.66666666666667,2.6666666666666665,13.0,76.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,62.0,0.0,139.0,0.0,0.0,905.0,0.0,0.0,0.0,0.0,125.0,0.0,64.0,0.0,52.0,14.0,217.0,247.0,-13.0,88.0,-1.0,2.0,78.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,120,240,0.0,0.0,0.0,350.0,9.0,165.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,16.0,0.0,33.0,6.0,162.0,22.0,-8.0,91.33333333333333,-1.6666666666666667,1.0,91.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,60,268,0.0,0.0,0.0,69.0,1.0,43.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,23.0,16.0,92.0,10.0,-5.0,87.66666666666667,-0.3333333333333333,1.0,90.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,60,269,0.0,0.0,0.0,16.0,0.0,63.0,0.0,1.0,74.0,0.0,0.0,0.0,0.0,385.0,0.0,7.0,0.0,23.0,2.0,111.0,63.0,-12.0,96.0,1.6666666666666667,10.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60,262,0.0,0.0,0.0,152.0,17.0,169.0,0.0,14.0,163.0,0.0,0.0,0.0,0.0,20.0,0.0,36.0,0.0,46.0,6.0,177.0,31.0,-1.0,35.0,3.0,3.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,60,240,0.0,0.0,0.0,58.0,0.0,46.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,14.0,0.0,7.0,0.0,10.0,4.0,73.0,7.0,-9.0,86.0,-1.3333333333333333,1.0,82.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,9.0,0.0,41.0,0.0,2.0,105.0,0.0,0.0,0.0,0.0,45.0,0.0,19.0,0.0,13.0,2.0,84.0,32.0,-5.0,23.5,-1.5,0.0,11.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,234,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,9.0,7.0,8.0,82.66666666666667,-0.6666666666666666,0.0,75.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,240,0.0,0.0,3.0,152.0,0.0,128.0,0.0,0.0,107.0,11.0,42.0,3.0,0.0,0.0,0.0,65.0,0.0,148.0,41.0,255.0,21.0,4.0,46.333333333333336,-5.0,0.0,17.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,60,262,0.0,0.0,3.0,931.0,0.0,298.0,0.0,7.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,91.0,18.0,474.0,25.0,-25.0,88.33333333333333,2.0,2.0,90.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,10.0,0.0,53.0,10.0,10.0,82.5,5.0,7.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,16.0,0.0,42.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,208.0,0.0,40.0,0.0,67.0,3.0,107.0,119.0,-11.0,96.66666666666667,-1.6666666666666667,0.0,100.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,120.0,0.0,159.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,371.0,0.0,45.0,0.0,77.0,4.0,269.0,66.0,-18.0,85.66666666666667,-0.6666666666666666,3.0,78.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,30,269,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,21.0,0.0,34.0,13.0,-1.0,74.0,4.0,4.0,74.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,60,262,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,57.0,0.0,14.0,0.0,9.0,0.0,58.0,40.0,0.0,37.5,3.0,4.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,60,268,0.0,0.0,0.0,522.0,0.0,142.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,36.0,13.0,230.0,15.0,-10.0,89.0,1.6666666666666667,6.0,82.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
