num_of_prev_attempts,studied_credits,module_presentation_length,sum_click_dataplus,sum_click_dualpane,sum_click_externalquiz,sum_click_folder,sum_click_forumng,sum_click_glossary,sum_click_homepage,sum_click_htmlactivity,sum_click_oucollaborate,sum_click_oucontent,sum_click_ouelluminate,sum_click_ouwiki,sum_click_page,sum_click_questionnaire,sum_click_quiz,sum_click_repeatactivity,sum_click_resource,sum_click_sharedsubpage,sum_click_subpage,sum_click_url,sum_days_vle_accessed,max_clicks_one_day,first_date_vle_accessed,avg_score,avg_days_sub_early,days_early_first_assessment,score_first_assessment,code_module_BBB,code_module_CCC,code_module_DDD,code_module_EEE,code_module_FFF,code_module_GGG,code_module_nan,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,code_presentation_nan,gender_M,gender_nan,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,region_nan,highest_education_HE Qualification,highest_education_Lower Than A Level,highest_education_No Formal quals,highest_education_Post Graduate Qualification,highest_education_nan,imd_band_10-20,imd_band_20-30%,imd_band_30-40%,imd_band_40-50%,imd_band_50-60%,imd_band_60-70%,imd_band_70-80%,imd_band_80-90%,imd_band_90-100%,imd_band_nan,age_band_35-55,age_band_55<=,age_band_nan,disability_Y,disability_nan
0,60,240,0.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,6.0,2.0,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,60,268,0.0,0.0,0.0,0.0,90.0,0.0,76.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,54.0,0.0,29.0,0.0,51.0,10.0,131.0,18.0,-9.0,79.0,-0.1111111111111111,6.0,85.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,60,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,0.0,344.0,0.0,66.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,70.0,0.0,6.0,0.0,13.0,2.0,173.0,18.0,2.0,92.66666666666667,-2.5555555555555554,2.0,88.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,0.0,10.0,9.0,191.0,0.0,0.0,321.0,0.0,0.0,0.0,0.0,84.0,0.0,129.0,0.0,35.0,0.0,268.0,39.0,-8.0,52.333333333333336,0.0,1.0,45.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,60,262,0.0,0.0,1.0,0.0,223.0,13.0,169.0,0.0,19.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,179.0,27.0,400.0,14.0,-23.0,80.0,0.0,0.0,70.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2,90,269,0.0,0.0,0.0,0.0,45.0,0.0,166.0,0.0,2.0,473.0,0.0,223.0,0.0,0.0,85.0,0.0,13.0,0.0,7.0,19.0,262.0,54.0,-2.0,82.25,1.0,2.0,93.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,120,262,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,60.0,0.0,15.0,0.0,11.0,0.0,74.0,31.0,9.0,81.75,5.5,15.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,0.0,32.0,0.0,24.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,75.0,0.0,4.0,0.0,14.0,0.0,64.0,12.0,51.0,77.66666666666667,0.6666666666666666,1.0,75.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,120,269,0.0,0.0,0.0,0.0,1179.0,0.0,678.0,0.0,1.0,102.0,0.0,0.0,0.0,0.0,2474.0,0.0,11.0,0.0,135.0,16.0,1232.0,110.0,-18.0,95.0,1.3333333333333333,10.0,100.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,241,0.0,0.0,0.0,0.0,380.0,0.0,283.0,0.0,10.0,822.0,0.0,314.0,5.0,0.0,103.0,0.0,24.0,0.0,19.0,56.0,545.0,78.0,-4.0,89.0,-0.75,2.0,95.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,120,269,17.0,0.0,0.0,0.0,290.0,0.0,296.0,4.0,5.0,458.0,0.0,38.0,3.0,9.0,334.0,0.0,20.0,0.0,145.0,16.0,573.0,57.0,-18.0,92.0,0.8,1.0,90.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,18.0,0.0,334.0,0.0,7.0,59.0,0.0,0.0,0.0,0.0,987.0,0.0,34.0,0.0,126.0,10.0,444.0,59.0,-18.0,50.0,-1.0,2.0,78.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,120,262,0.0,0.0,1.0,0.0,14.0,0.0,38.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,1.0,56.0,7.0,-6.0,80.0,-3.0,0.0,85.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,90,269,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,0.0,25.0,0.0,54.0,1.0,160.0,49.0,-18.0,92.66666666666667,-2.6666666666666665,-2.0,89.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,18.0,0.0,0.0,0.0,1369.0,0.0,1493.0,0.0,0.0,2358.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,238.0,111.0,1493.0,72.0,-24.0,79.25,0.0,0.0,81.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,90,269,20.0,1.0,0.0,0.0,446.0,0.0,376.0,10.0,16.0,873.0,0.0,46.0,12.0,32.0,296.0,0.0,61.0,0.0,230.0,47.0,958.0,56.0,-17.0,93.8,0.6,1.0,96.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,85.0,1.0,56.0,0.0,0.0,164.0,0.0,0.0,0.0,0.0,45.0,0.0,11.0,0.0,6.0,0.0,102.0,22.0,-15.0,56.666666666666664,0.3333333333333333,1.0,55.0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,68.0,0.0,28.0,0.0,9.0,0.0,100.0,31.0,-9.0,74.25,-4.0,3.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,60,240,0.0,0.0,22.0,0.0,88.0,0.0,115.0,0.0,0.0,65.0,1.0,72.0,0.0,0.0,0.0,0.0,19.0,0.0,51.0,7.0,178.0,38.0,-16.0,52.36363636363637,-0.7272727272727273,6.0,37.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,240,0.0,0.0,6.0,0.0,43.0,0.0,136.0,0.0,0.0,108.0,9.0,98.0,9.0,0.0,0.0,0.0,56.0,0.0,101.0,51.0,233.0,33.0,-3.0,80.0909090909091,-0.9090909090909091,3.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,60,234,0.0,0.0,0.0,0.0,447.0,1.0,206.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,68.0,0.0,44.0,0.0,47.0,8.0,329.0,16.0,-6.0,91.44444444444444,0.4444444444444444,5.0,83.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,60,268,0.0,0.0,0.0,0.0,1264.0,1.0,367.0,0.0,1.0,35.0,0.0,0.0,0.0,0.0,73.0,0.0,24.0,0.0,52.0,89.0,561.0,31.0,1.0,78.55555555555556,-0.1111111111111111,4.0,69.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,120,234,0.0,0.0,0.0,0.0,2241.0,9.0,434.0,0.0,5.0,62.0,0.0,0.0,0.0,0.0,94.0,0.0,9.0,0.0,26.0,12.0,627.0,48.0,-5.0,88.44444444444444,-0.4444444444444444,3.0,84.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,60,234,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,19.0,4.0,33.0,10.0,0.0,,,,,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,60,240,0.0,0.0,14.0,0.0,101.0,0.0,107.0,0.0,0.0,76.0,3.0,47.0,0.0,0.0,0.0,0.0,106.0,0.0,311.0,76.0,428.0,18.0,-10.0,75.88888888888889,-1.5555555555555556,0.0,67.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,268,0.0,0.0,0.0,0.0,85.0,0.0,69.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,71.0,0.0,14.0,0.0,25.0,8.0,140.0,13.0,-8.0,87.75,0.875,12.0,75.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,120,241,0.0,0.0,3.0,0.0,68.0,0.0,126.0,0.0,6.0,173.0,0.0,59.0,0.0,0.0,0.0,0.0,32.0,0.0,76.0,15.0,196.0,21.0,-10.0,73.6,5.8,26.0,80.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,90,261,0.0,0.0,20.0,0.0,177.0,29.0,444.0,0.0,0.0,204.0,0.0,307.0,0.0,0.0,0.0,0.0,50.0,0.0,121.0,2.0,419.0,48.0,-15.0,73.2,12.0,17.0,57.0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,325.0,0.0,257.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,81.0,8.0,397.0,40.0,-19.0,72.0,-1.75,0.0,72.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,0.0,264.0,0.0,139.0,0.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,54.0,22.0,215.0,29.0,-10.0,58.5,-5.5,0.0,63.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,120,240,0.0,0.0,0.0,0.0,3135.0,4.0,833.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,96.0,0.0,33.0,0.0,45.0,10.0,1080.0,34.0,-9.0,76.66666666666667,1.4444444444444444,10.0,75.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120,261,0.0,0.0,2.0,0.0,317.0,0.0,297.0,0.0,9.0,93.0,0.0,31.0,0.0,0.0,0.0,0.0,21.0,0.0,62.0,7.0,337.0,15.0,-18.0,62.6,-5.4,1.0,71.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,22.0,0.0,99.0,0.0,0.0,217.0,0.0,232.0,1.0,0.0,117.0,0.0,4.0,0.0,47.0,14.0,165.0,64.0,-5.0,91.0,1.75,4.0,85.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,0.0,344.0,0.0,89.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,78.0,0.0,11.0,0.0,18.0,15.0,235.0,20.0,8.0,81.125,-7.625,0.0,85.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,180,262,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,9.0,21.0,-1.0,79.0,0.0,1.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,62.0,2.0,115.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,57.0,0.0,14.0,0.0,19.0,0.0,175.0,33.0,2.0,80.0,2.0,4.0,80.0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,150,269,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,4.0,0.0,8.0,0.0,41.0,28.0,-9.0,73.25,-2.0,0.0,89.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,30,269,0.0,0.0,0.0,0.0,41.0,0.0,230.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,1045.0,0.0,79.0,0.0,89.0,14.0,374.0,69.0,-15.0,76.66666666666667,-0.8333333333333334,1.0,78.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,78.0,0.0,146.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,445.0,0.0,111.0,0.0,154.0,1.0,307.0,37.0,-18.0,86.0,-1.0,0.0,80.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,70,240,50.0,17.0,0.0,0.0,589.0,0.0,767.0,0.0,0.0,3942.0,9.0,60.0,47.0,54.0,991.0,0.0,83.0,0.0,1074.0,215.0,1824.0,102.0,-18.0,66.4,7.0,11.0,68.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,120,261,0.0,0.0,2.0,0.0,27.0,0.0,110.0,0.0,0.0,144.0,0.0,57.0,0.0,0.0,0.0,0.0,27.0,0.0,110.0,2.0,180.0,26.0,-16.0,59.4,1.0,2.0,58.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,214.0,0.0,202.0,5.0,1.0,403.0,0.0,28.0,0.0,5.0,264.0,0.0,43.0,0.0,198.0,16.0,402.0,111.0,-18.0,78.8,-1.0,1.0,76.0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,180,241,0.0,0.0,0.0,0.0,22.0,0.0,526.0,0.0,0.0,107.0,0.0,0.0,2.0,0.0,1927.0,0.0,228.0,0.0,202.0,6.0,580.0,106.0,-18.0,41.0,-2.0,-2.0,30.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,90,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,120,234,0.0,0.0,0.0,0.0,20.0,0.0,53.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,75.0,0.0,16.0,0.0,27.0,14.0,102.0,15.0,31.0,71.88888888888889,0.5555555555555556,7.0,62.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,169.0,2.0,304.0,0.0,0.0,354.0,0.0,0.0,0.0,0.0,95.0,0.0,78.0,0.0,39.0,0.0,329.0,40.0,5.0,84.66666666666667,-2.0,-2.0,84.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,120,262,0.0,0.0,2.0,0.0,153.0,2.0,166.0,0.0,17.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,101.0,13.0,261.0,14.0,-21.0,90.0,1.5,2.0,80.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,165.0,12.0,71.0,0.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,0.0,98.0,21.0,-9.0,81.33333333333333,1.3333333333333333,3.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,262,0.0,0.0,0.0,0.0,103.0,6.0,235.0,0.0,20.0,386.0,0.0,0.0,0.0,0.0,85.0,0.0,27.0,0.0,24.0,1.0,281.0,39.0,-9.0,79.0,0.75,2.0,100.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,268,0.0,0.0,0.0,0.0,165.0,0.0,97.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,101.0,0.0,14.0,0.0,15.0,8.0,176.0,16.0,-10.0,73.0,-2.3333333333333335,5.0,71.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,120,234,0.0,0.0,0.0,0.0,135.0,0.0,261.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,76.0,0.0,3.0,0.0,10.0,17.0,207.0,19.0,3.0,75.33333333333333,-0.2222222222222222,3.0,85.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,12.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,112.0,0.0,32.0,1.0,173.0,77.0,-14.0,37.0,-1.3333333333333333,0.0,30.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,168.0,0.0,245.0,0.0,8.0,673.0,0.0,29.0,5.0,11.0,536.0,0.0,41.0,0.0,245.0,27.0,530.0,76.0,-18.0,76.75,-1.25,1.0,82.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
0,120,234,0.0,0.0,0.0,0.0,195.0,0.0,115.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,66.0,0.0,28.0,0.0,96.0,42.0,192.0,24.0,-9.0,73.375,-0.5,2.0,59.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,30,261,0.0,0.0,0.0,0.0,4.0,0.0,67.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,75.0,0.0,26.0,0.0,25.0,0.0,98.0,16.0,-15.0,55.5,0.5,1.0,58.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,90,241,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,7.0,0.0,22.0,16.0,-5.0,61.0,24.5,49.0,72.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,240,0.0,0.0,1.0,0.0,26.0,0.0,55.0,0.0,0.0,25.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,25.0,78.0,15.0,-15.0,65.5,-1.0,0.0,57.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,18.0,0.0,114.0,0.0,3.0,247.0,0.0,0.0,0.0,0.0,5.0,0.0,43.0,0.0,7.0,20.0,112.0,35.0,3.0,76.0,0.0,0.0,76.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,280,240,0.0,0.0,25.0,0.0,436.0,376.0,523.0,0.0,0.0,243.0,10.0,85.0,2.0,0.0,0.0,0.0,53.0,0.0,297.0,68.0,597.0,31.0,-16.0,60.5,-0.9,2.0,83.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,60,269,0.0,0.0,0.0,0.0,10.0,0.0,299.0,0.0,0.0,784.0,0.0,0.0,0.0,0.0,534.0,0.0,72.0,0.0,102.0,6.0,478.0,192.0,-16.0,84.5,2.3333333333333335,10.0,89.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,90,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,60,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,60,269,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,38.0,6.0,-9.0,46.0,-20.0,-20.0,46.0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,241,0.0,0.0,0.0,0.0,3.0,0.0,67.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,73.0,0.0,1.0,0.0,27.0,10.0,87.0,64.0,-18.0,63.0,2.0,3.0,74.0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
